company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_6880,failed,2013,403.013,867.976,209.859,234.749,34.24,-35.929,207.919,666.3263,1262.904,1543.339,846.691,24.89,394.928,164.648,-6.726,1262.904,1198.052,1028.155
C_6880,failed,2014,415.2,1011.287,217.612,312.696,44.557,-8.341,250.351,296.1164,1491.284,1597.177,882.572,95.084,479.997,196.138,-15.067,1491.284,1254.524,1178.588
C_6880,failed,2015,224.969,642.722,241.605,23.919,36.944,-241.745,103.99,113.088,810.099,1161.369,838.368,-217.686,167.377,169.555,-256.812,810.099,1055.031,786.18
C_6883,alive,2013,85.571,41.436,2.871,-3.052,0,-4.16,22.49,243.7125,103.181,97.568,0,-5.923,61.745,31.127,-35.476,103.181,40.649,106.233
C_6883,alive,2014,75.151,50.056,3.946,0.34,0,-3.032,25.849,237.9165,126.213,98.71,0.07,-3.606,76.157,32.697,-39.583,126.213,40.685,125.873
C_6885,alive,2013,552.55,692.451,81.241,255.462,89.396,102.828,220.63,2522.2642,1165.528,1644.621,642.352,174.221,473.077,247.034,-260.116,1165.528,979.963,910.066
C_6885,alive,2014,606.898,756.675,92.145,290.985,89.043,126.698,257.991,3011.8903,1297.662,1885.192,745.958,198.84,540.987,296.17,-213.022,1297.662,1180.846,1006.677
C_6885,alive,2015,559.234,768.305,94.881,317.678,93.735,149.313,270.068,3754.0522,1363.302,2068.497,845.997,222.797,594.997,311.761,-125.01,1363.302,1302.933,1045.624
C_6885,alive,2016,656.832,951.613,126.658,392.95,95.833,154.765,364.05,3608.587,1681.432,2711.8,1207.696,266.292,729.819,429.593,-88.461,1681.432,1858.016,1288.482
C_6885,alive,2017,826.625,1053.831,131.159,448.267,114.956,123.355,430.016,5188.1489,1857.601,2929.922,1114.105,317.108,803.77,463.504,143.927,1857.601,1865.906,1409.334
C_6885,alive,2018,897.836,1333.266,161.779,521.897,127.892,226.373,472.248,5456.2946,2266.096,3855.879,1636.598,360.118,932.83,558.222,-130.607,2266.096,2517.576,1744.199
C_6886,alive,2013,0.623,1.198,0.096,-0.11,0.138,-0.217,0.018,0.5268,2.67,1.028,0.099,-0.206,1.472,1.524,-6.843,2.67,1.623,2.78
C_6886,alive,2014,0.515,1.096,0.09,-0.27,0.149,-0.372,0.012,0.8534,2.383,0.688,0,-0.36,1.287,1.3,-7.215,2.383,1.3,2.653
C_689,failed,2013,190.065,241.516,63.955,158.561,0,70.606,111.367,1254.4121,454.604,1773.292,500.864,94.606,213.088,73.517,673.186,454.604,709.951,296.043
C_689,failed,2014,166.741,261.084,75.336,170.357,0,62.375,98.131,613.2839,495.769,1716.355,544.732,95.021,234.685,67.423,628.738,495.769,747.602,325.412
C_689,failed,2015,86.997,181.024,72.591,49.802,0,-215.235,48.409,120.4486,274.806,1370.27,499.607,-22.789,93.782,47.533,347.947,274.806,671.962,225.004
C_689,failed,2016,52.889,86.027,58.182,0.629,7.465,-202.979,29.693,47.4635,123.719,1053.903,0,-57.553,37.692,525.247,92.805,123.719,604.282,123.09
C_6890,alive,2013,2839.22,1556.25,146.677,439.822,347.861,315.32,453.496,7500.9067,3404.4,5451.01,0,293.145,1848.15,651.306,1733.255,3404.4,775.1,2964.578
C_6890,alive,2014,3344.04,1739.516,121.199,551.219,308.162,435.346,420.955,7977.9231,3706.963,5884.387,0,430.02,1967.447,637.376,2045.511,3706.963,738.298,3155.744
C_6890,alive,2015,2918.626,1298.369,112.264,137.234,210.017,-811.4,323.3,4492.0122,2725.828,5442.127,0,24.97,1427.459,1225.785,1110.187,2725.828,1302.004,2588.594
C_6890,alive,2016,2280.33,913.211,118.492,322.957,171.969,21.151,335.384,7525.6327,2317.674,4648.65,0,204.465,1404.463,496.416,1009.864,2317.674,620.999,1994.717
C_6890,alive,2017,2363.955,860.173,87.057,596.387,170.039,520.831,280.395,11569.6503,2409.17,4708.287,0,509.33,1548.997,421.142,1407.13,2409.17,566.874,1812.783
C_6890,alive,2018,1395.258,879.209,304.818,710.308,276.005,-179.094,493.122,12202.2644,2865.791,10016.752,1732.699,405.49,1986.582,636.796,1116.495,2865.791,2710.342,2155.483
C_6892,alive,2013,5.606,0.413,8.567,-2.325,0,-16.252,0.983,11.2752,17.841,276.601,86.666,-10.892,17.428,48.646,92.121,17.841,135.312,20.166
C_6892,alive,2014,3.122,17.019,9.668,-3.895,0,-29.281,0.493,9.122,13.124,233.188,83.047,-13.563,-3.895,39.009,61.964,13.124,122.056,17.019
C_6892,alive,2015,7.338,16.671,9.26,-2.162,0,-20.153,0.474,8.6522,14.509,218.717,128.158,-11.422,-2.162,9.089,32.302,14.509,137.247,16.671
C_6893,alive,2013,76.197,109.086,2.323,-12.991,18.102,-16.256,28.019,661.103,133.105,84.118,0.201,-15.314,24.019,49.754,-770.231,133.105,50.025,146.096
C_6893,alive,2014,71.501,95.477,1.697,-29.212,23.097,-31.533,13.12,214.747,115.461,78.927,0.089,-30.909,19.984,43.973,-801.764,115.461,44.223,144.673
C_6893,alive,2015,49.043,70.698,1.746,-22.745,16.126,-25.191,13.575,38.0064,85.211,55.892,0.074,-24.491,14.513,30.894,-826.955,85.211,31.152,107.956
C_6893,alive,2016,54.319,73.803,1.577,-22.673,14.538,-23.921,17.003,29.6851,77.169,58.271,0.026,-24.25,3.366,40.106,-850.876,77.169,40.29,99.842
C_6893,alive,2017,53.812,66.686,1.17,-7.498,15.633,-10.026,15.968,65.17,82.837,58.373,0.13,-8.668,16.151,32.088,-862.225,82.837,32.614,90.335
C_6893,alive,2018,70.11,72.699,1.261,-13.845,20.343,-16.659,16.222,64.5381,83.412,79.963,27.311,-15.106,10.713,28.087,-878.884,83.412,56.809,97.257
C_6897,alive,2013,245.862,373,8.014,23.779,159.514,9.184,77.065,111.7143,490.523,311.91,94.763,15.765,117.523,72.427,99.932,490.523,170.844,466.744
C_6897,alive,2014,249.648,356.799,9.493,11.996,162.188,-0.96,70.162,71.611,452.901,354.578,114.469,2.503,96.102,93.39,99.353,452.901,216.371,440.905
C_6897,alive,2015,222.838,350.481,9.542,18.975,148.372,8.093,62.741,137.4611,449.142,324.91,93.872,9.433,98.661,82.437,107.286,449.142,180.411,430.167
C_6897,alive,2016,232.484,321.029,9.625,27.642,164.247,8.964,63.695,125.2606,425.249,344.652,106.603,18.017,104.22,82.293,116.567,425.249,192.637,397.607
C_6897,alive,2017,227.694,294.751,9.609,22.923,174.551,10.511,49.925,157.023,385.082,317.802,85.306,13.314,90.331,72.435,127.323,385.082,161.915,362.159
C_6897,alive,2018,225.422,303.44,9.989,25.041,174.983,1.337,47.017,122.9111,395.45,343.609,101.385,15.052,92.01,75.811,128.831,395.45,193.491,370.409
C_6898,alive,2013,11.669,16.647,0.793,-11.35,1.407,-12.566,1.065,7.657,16.928,12.103,0,-12.143,0.281,2.701,-166.566,16.928,2.701,28.278
C_69,alive,2013,245.372,108.296,5.303,28.059,35.426,15.117,34.317,529.5683,190.249,265.511,1.404,22.756,81.953,62.491,156.904,190.249,68.116,162.19
C_69,alive,2014,177.703,64.923,4.565,5.73,42.831,0.979,22.124,351.45,126.75,193.108,0,1.165,61.827,41.175,142.278,126.75,42.701,121.02
C_69,alive,2015,155.911,51.876,3.619,1.389,40.69,-3.249,19.086,197.6235,102.987,171.229,0,-2.23,51.111,34.756,124.594,102.987,40.106,101.598
C_6902,alive,2013,612.305,369.777,38.815,129.339,94.074,74.526,101.873,1607.9271,693.459,875.294,0,90.524,323.682,97.585,-64.176,693.459,118.451,564.12
C_6902,alive,2014,765.655,489.609,83.704,207.915,163.125,7.887,153.961,1846.6655,962.069,1762.091,666.796,124.211,472.46,262.52,-83.387,962.069,1013.65,754.154
C_6902,alive,2015,710.762,556.585,101.654,232.389,173.176,80.296,141.409,1867.3013,1081.121,1657.94,617.287,130.735,524.536,175.55,-47.191,1081.121,855.057,848.732
C_6902,alive,2016,800.131,604.699,99.886,263.653,183.529,97.147,165.675,2529.628,1175.27,1699.532,484.677,163.767,570.571,261.571,38.027,1175.27,800.314,911.617
C_6902,alive,2017,1057.608,670.009,102.231,357.148,198.089,85.066,183.434,4302.0674,1342.532,1976.172,574.38,254.917,672.523,290.971,123.906,1342.532,983.154,985.384
C_6902,alive,2018,1029.338,758.222,127.268,436.109,268.14,240.755,222.055,3793.0784,1550.497,2317.641,934.863,308.841,792.275,269.668,180.117,1550.497,1305.616,1114.388
C_6903,alive,2013,184.908,124.497,3.2,-10.251,95.789,-17.144,36.587,268.6562,195.632,233.549,14.529,-13.451,71.135,35.46,-333.882,195.632,57.547,205.883
C_6903,alive,2014,185.135,130.487,2.4,-5.64,104.063,-11.266,42.794,288.5862,203.051,227.654,0,-8.04,72.564,52.098,-349.611,203.051,59.302,208.691
C_6903,alive,2015,236.453,197.389,2.4,23.136,115.904,14.678,36.868,300.3908,301.495,288.28,47.586,20.736,104.106,44.368,-337.64,301.495,98.02,278.359
C_6903,alive,2016,240.729,165.582,1.8,18.705,113.853,11.001,50.573,429.4869,266.98,302.231,47.586,16.905,101.398,47.731,-333.983,266.98,100.776,248.275
C_6903,alive,2017,339.775,258.114,2.2,50.042,120.544,126.959,75.302,919.7776,410.561,488.218,47.714,47.842,152.447,79.287,-202.569,410.561,134.608,360.519
C_6903,alive,2018,396.771,259.739,3.2,63.159,129,45.885,78.727,579.5324,442.575,548.441,47.757,59.959,182.836,84.997,-156.812,442.575,140.104,379.416
C_6905,alive,2013,50.103,9.754,0,31.365,0,31.544,0,221.1786,41.119,50.103,0,31.365,31.365,1.801,-104.106,41.119,1.801,9.754
C_6909,alive,2013,905.901,1152.067,32.726,109.322,270.935,94.997,173.479,1095.2815,1453.929,1323.075,32.03,76.596,301.862,205.872,600.861,1453.929,336.218,1344.607
C_6909,alive,2014,1044.492,1049.926,34.686,116.912,343.966,93.39,152.087,1621.6758,1378.775,1468.396,24.999,82.226,328.849,201.569,731.942,1378.775,305.616,1261.863
C_691,alive,2013,8.45,35.979,1.714,4.07,3.308,1.995,4.783,11.5398,44.778,15.255,1.839,2.356,8.799,6.32,-23.948,44.778,9.875,40.708
C_6914,alive,2013,1.231,1.738,0.172,-1.591,0.127,-1.831,0.028,27.3667,0.147,1.576,0.523,-1.763,-1.591,0.228,-19.481,0.147,0.751,1.738
C_6914,alive,2014,0.649,2.322,0.085,-2.137,0.118,-2.234,0.148,17.3174,0.185,0.909,0,-2.222,-2.137,1.108,-21.715,0.185,1.108,2.322
C_6914,alive,2015,0.992,0.146,0.092,-2.912,0.103,-3.065,0.036,12.1448,0.589,1.238,0.788,-3.004,0.443,0.913,-24.779,0.589,1.701,3.501
C_6915,alive,2013,74.482,251.504,3.781,-0.01,36.776,-11.895,31.293,38.58,270.684,93.794,0.519,-3.791,19.18,62.153,-233,270.684,62.672,270.694
C_6915,alive,2014,70.983,205.626,3.997,5.051,31.59,-3.878,31.383,29.0564,228.577,88.663,0.866,1.054,22.951,62.007,-238.596,228.577,62.873,223.526
C_6915,alive,2015,65.462,198.932,3.967,6.421,25.877,-0.004,30.346,25.5518,220.616,81.973,4.222,2.454,21.684,51.455,-238.6,220.616,55.677,214.195
C_6915,alive,2016,54.497,148.531,4.11,5.724,20.674,-0.232,22.641,25.2603,167.868,69.004,8.269,1.614,19.337,34.248,-238.832,167.868,42.517,162.144
C_6915,alive,2017,59.188,124.792,3.588,0.479,22.363,-7.845,29.11,32.127,139.231,69.856,6.089,-3.109,14.439,44.693,-246.677,139.231,50.782,138.752
C_6915,alive,2018,153.918,189.614,4.856,10.02,53.203,-0.448,93.551,94.6111,216.131,221.226,65.986,5.164,26.517,122.939,-246.805,216.131,188.925,206.111
C_6918,alive,2013,0.248,1.111,0.046,-0.97,0.188,0.856,0.007,1.3374,3.469,0.629,0,-1.016,2.358,23.182,-47.674,3.469,23.182,4.439
C_6919,alive,2013,111.052,103.686,14.953,68.903,0,133.825,57.043,536.6264,223.916,538.237,360.313,53.95,120.23,35.114,-791.362,223.916,402.213,155.013
C_6919,alive,2014,107.411,110.274,14.663,74.964,0,27.122,64.956,564.907,242.038,527.767,336.563,60.301,131.764,36.063,-766.612,242.038,382.209,167.074
C_6919,alive,2015,120.028,117.565,15.989,69.934,0,25.625,66.399,684.3242,254.134,528.188,312.813,53.945,136.569,33.537,-742.964,254.134,360.915,184.2
C_6919,alive,2016,131.462,122.975,15.342,64.198,0,20.405,65.072,631.169,258.514,517.921,286.697,48.856,135.539,34.56,-721.421,258.514,334.465,194.316
C_6919,alive,2017,352.462,163.829,16.411,295.652,0,176.293,84.348,646.0025,536.034,765.967,292.489,279.241,372.205,62.522,-539.79,536.034,417.097,240.382
C_6919,alive,2018,271.048,170.338,16.273,49.477,0,12.161,79.308,254.5988,297.815,690.409,240.541,33.204,127.477,54.034,-529.576,297.815,357.677,248.338
C_6925,alive,2013,248.81,96.127,8.202,-14.733,12.759,-19.435,10.602,1280.0736,81.394,339.807,70.738,-22.935,-14.733,70.744,-1202.005,81.394,247.95,96.127
C_6925,alive,2014,181.896,133.082,9.161,-96.112,10.831,-60.508,3.712,764.5173,36.97,276.385,68.245,-105.273,-96.112,67.362,-1265.333,36.97,229.04,133.082
C_6925,alive,2015,174.838,127.51,10.042,-89.184,9.502,-107.979,4.934,461.4549,38.326,256.792,65.267,-99.226,-89.184,49.896,-1377.399,38.326,203.25,127.51
C_6925,alive,2016,119.889,103.654,9.355,20.321,6.708,-22.516,20.162,345.6294,123.975,169.01,61.748,10.966,20.321,63.879,-1401.835,123.975,128.615,103.654
C_6925,alive,2017,281.28,97.051,4.278,-75.714,0,-91.407,14.382,1334.3756,21.337,339.275,57.748,-79.992,-75.714,72.327,-1491.403,21.337,132.131,97.051
C_6925,alive,2018,460.725,158.994,3.759,-141.024,0,-29.399,6.97,1925.0259,17.97,686.903,49.426,-144.783,-141.024,29.918,-1500.707,17.97,80.645,158.994
C_6926,alive,2013,56.928,54.029,0.054,-47.029,0,-46.732,0,1070.2269,7,60.766,0,-47.083,-47.029,15.328,-439.34,7,15.366,54.029
C_6926,alive,2014,98.596,0.495,0.306,-110.923,7.83,-111.518,0.882,1311.4079,10.825,103.628,0,-111.229,10.33,29.311,-550.858,10.825,30.144,121.748
C_6926,alive,2015,249.294,6.644,0.596,-110.472,41.881,-123.145,4.293,530.9671,13.68,258.685,90.773,-111.068,7.036,77.606,-674.003,13.68,171.751,124.152
C_6926,alive,2016,132.897,39.684,1.005,-121.758,12.681,-161.095,5.236,620.2283,31.983,141.427,125,-122.763,-7.701,21.551,-835.098,31.983,149.723,153.741
C_6926,alive,2017,141.566,24.094,0.937,-100.754,28.695,-163.44,8.146,554.2428,60.641,158.872,125,-101.691,36.547,45.42,-998.538,60.641,172.967,161.395
C_6931,alive,2013,1617.535,367.362,97.925,409.643,154.099,125.308,238.946,14124.8866,1421.178,3019.006,839.587,311.718,1053.816,322.063,209.089,1421.178,1485.804,1011.535
C_6931,alive,2014,1889.603,463.467,112.574,598.133,191.144,353.351,289.458,26511.0408,1861.358,3339.64,986.78,485.559,1397.891,722.158,560.126,1861.358,1876.842,1263.225
C_6931,alive,2015,2096.823,544.053,126.419,750.459,270.777,461.559,385.529,28136.0659,2219.762,3687.747,1015.649,624.04,1675.709,610.494,1022.801,2219.762,1806.648,1469.303
C_6931,alive,2016,2318.091,591.01,140.915,721.776,300.17,462.649,381.316,18718.9358,2398.373,4280.6,1047.805,580.861,1807.363,704.665,1484.377,2398.373,1966.425,1676.597
C_6931,alive,2017,2980,752,156,788,333,726,411,32118.03,2752,5257,1182,632,2000,746,2255,2752,2288,1964
C_6931,alive,2018,4490,854,179,1070,386,826,514,44089.71,3333,6959,890,891,2479,1804,3082,3333,3053,2263
C_6935,alive,2013,60.166,24.276,0.142,-9.274,0,-12.322,1.477,242.1224,15.002,80.591,27.944,-9.416,-9.274,6.559,-760.834,15.002,35.417,24.276
C_6935,alive,2014,52.215,0.185,0.155,-15.708,0,-18.729,1.961,129.0465,9.843,62.614,22.589,-15.863,9.658,10.067,-779.566,9.843,32.83,25.551
C_6935,alive,2015,85.501,0.245,0.161,-31.972,0,-58.981,2.106,375.3609,7.878,94.965,19.558,-32.133,7.633,10.758,-838.509,7.878,30.455,39.85
C_6935,alive,2016,48.201,0.206,0.193,-39.857,0,-60.411,2.459,434.6619,7.527,57.752,14.921,-40.05,7.321,13.547,-898.952,7.527,28.486,47.384
C_6935,alive,2017,64.294,0.261,0.235,-49.525,0,-53.317,3.073,114.9099,9.898,73.798,35.669,-49.76,9.637,14.102,-952.267,9.898,49.805,59.423
C_6935,alive,2018,27.961,0.386,0.177,-29.156,0,-32.575,2.864,22.8731,10.428,37.365,28.6,-29.333,10.042,13.25,-984.84,10.428,41.861,39.584
C_6936,alive,2013,1.947,0.314,0.017,-0.307,0.028,-0.299,0.459,2.2903,0.6,2.463,0,-0.324,0.286,0.095,-31.851,0.6,0.095,0.907
C_6936,alive,2014,2.575,0.392,0.01,-0.043,0.079,0.113,0.771,2.0543,0.794,2.664,0,-0.053,0.402,0.172,-31.736,0.794,0.172,0.837
C_6936,alive,2015,2.597,0.511,0.011,-0.078,0.102,0.051,1.142,1.2351,0.904,2.643,0,-0.089,0.393,0.093,-31.686,0.904,0.093,0.982
C_6945,alive,2013,17.621,24.156,0.852,-1.786,8.741,-2.769,3.206,23.0364,46.655,29.359,0.054,-2.638,22.499,9.099,-183.915,46.655,9.402,48.441
C_6945,alive,2014,19.182,21.789,0.895,0.079,8.404,-0.933,3.99,29.1304,44.546,30.682,0.007,-0.816,22.757,10.378,-184.848,44.546,10.516,44.467
C_6945,alive,2015,17.919,22.077,0.878,-1.788,9.503,-2.771,3.027,24.8985,42.946,29.413,0.152,-2.666,20.869,10.472,-187.619,42.946,10.704,44.734
C_6945,alive,2016,16.659,20.737,0.759,-0.574,6.584,-1.962,3.533,16.7364,40.592,27.779,0.116,-1.333,19.855,7.598,-189.581,40.592,8.061,41.166
C_6945,alive,2017,19.38,20.806,0.594,0.657,6.959,-0.277,3.908,43.2759,44.73,30.132,0.059,0.063,23.924,8.989,-189.864,44.73,9.444,44.073
C_6945,alive,2018,23.27,19.957,0.442,1.752,8.439,0.68,4.893,53.6987,45.58,33.855,0.004,1.31,25.623,9.726,-189.184,45.58,10.042,43.828
C_6948,alive,2013,1431.9,972.9,61.3,238.1,589.8,80.1,307.6,3313.0368,1839.4,1988.3,354.3,176.8,866.5,648.6,781.5,1839.4,1138.1,1601.3
C_6948,alive,2014,1366.3,959.8,59.7,223.9,477.4,56.7,293.2,3306.5194,1808.9,1864.8,354.2,164.2,849.1,582.7,684,1808.9,1093.1,1585
C_6948,alive,2015,1231.6,838.2,53.3,247.7,422,101.6,234.7,4013.1416,1623.8,1730.9,266,194.4,785.6,554.6,713.2,1623.8,998,1376.1
C_6948,alive,2016,1275.9,801.4,54.3,270.4,440.4,153.6,243.9,3385.7289,1611.3,1808.4,391.6,216.1,809.9,524.7,809.3,1611.3,1115.3,1340.9
C_6948,alive,2017,1358.8,877.7,63.9,309.6,486.2,78.6,319.3,5349.3211,1765.9,1948.5,415.6,245.7,888.2,524.5,969,1765.9,1215,1456.3
C_6948,alive,2018,1304.3,924.2,64.9,353.3,509.6,179.7,383.1,4662.2499,1895.6,2128.6,322.6,288.4,971.4,599.3,1119.5,1895.6,1200.9,1542.3
C_6952,alive,2013,34.556,41.219,1.084,-6.533,12.02,-8.351,9.075,65.3376,61.699,37.907,0,-7.617,20.48,16.86,-270.462,61.699,17.601,68.232
C_6952,alive,2014,33.731,35.264,1.22,-10.8,6.845,-12.827,11.222,42.493,49.136,36.098,0,-12.02,13.872,16.484,-283.666,49.136,17.305,59.936
C_6952,alive,2015,28.403,39.607,0.997,-5.063,6.466,-6.459,8.849,30.0417,57.421,30.595,0,-6.06,17.814,16.457,-290.322,57.421,17.04,62.484
C_6956,alive,2013,591.441,234.51,32.238,108.449,87.105,15.512,101.587,2487.0508,687.864,1741.282,236.088,76.211,453.354,174.253,-49.551,687.864,849.121,579.415
C_6956,alive,2014,656.974,256.584,36.703,18.138,81.45,-32.21,155.691,1811.6656,724.408,1885.705,246.676,-18.565,467.824,403.823,-74.581,724.408,965.614,706.27
C_6956,alive,2015,832.917,101.995,18.1,-226.675,64.584,-352.756,52.328,2597.8932,309.007,1806.951,321.104,-244.775,207.012,536.685,-425.892,309.007,1058.088,535.682
C_6956,alive,2016,653.953,41.08,29.5,-275.642,70.898,-119.118,22.087,2410.4188,167.835,1705.211,623.584,-305.142,126.755,244.625,-554.462,167.835,1052.195,443.477
C_6956,alive,2017,563.304,27.49,11.3,-257.697,5.559,-708.373,3.496,2000.7139,44.789,872.983,649.198,-268.997,17.299,175.492,-1262.539,44.789,848.069,302.486
C_6956,alive,2018,294.803,3.495,3.195,-201.891,0.864,-123.156,0,1413.4699,6.138,841.686,792.752,-205.086,2.643,58.411,-1385.3,6.138,863.95,208.029
C_6961,alive,2013,148.882,215.857,26.889,28.942,9.89,-58.597,61.798,136.3278,362.291,321.455,117.384,2.053,146.434,93.704,-232.159,362.291,212.212,333.349
C_6961,alive,2014,170.753,210.99,18.11,30.31,6.253,-1.731,96.375,187.0284,359.837,334.081,119.85,12.2,148.847,96.489,-234.031,359.837,221.235,329.527
C_6968,alive,2013,888.66,631.932,432.471,899.421,0,94.685,210.605,8799.5681,2152.766,7492.359,4087.934,466.95,1520.834,546.504,-150.21,2152.766,4909.393,1253.345
C_6968,alive,2014,1490.943,716.194,481.691,993.463,0,-259.547,281.965,12799.1352,2443.776,7817.433,4598.581,511.772,1727.582,643.757,-1052.82,2443.776,5547.302,1450.313
C_6968,alive,2015,3259.28,765.926,525.58,1134.645,0,187.774,327.868,18779.04,2725.867,10356.695,5564.542,609.065,1959.941,1656.354,-2085.747,2725.867,7611.309,1591.222
C_6968,alive,2016,1467.526,983.663,837.207,1495.023,0,126.8,545.056,25522.2907,3611.989,12608.371,6590.599,657.816,2628.326,1028.695,-2900.203,3611.989,8242.542,2116.966
C_6968,alive,2017,2249.128,1150.669,1042.48,1890.129,0,232.982,695.071,35821.6024,4368.428,18691.457,9937.223,847.649,3217.759,1242.734,-3125.292,4368.428,11841.667,2478.299
C_6968,alive,2018,1515.682,1377.986,1227.489,2233.272,0,365.359,750.753,28459.3483,5071.654,20244.638,10880.525,1005.783,3693.668,1515.071,-3386.954,5071.654,13025.359,2838.382
C_697,alive,2013,13704,23031,1900,6038,3305,2125,6181,43086.75,29402,29223,7816,4138,6371,5026,18535,29402,15608,23364
C_697,alive,2014,15068,25533,2126,7045,3571,3500,7564,33351.84,32870,32240,7840,4919,7337,5883,21410,32870,15942,25825
C_697,alive,2015,21609,19278,1835,4155,2417,-671,5317,29138.24,23633,36942,14687,2320,4355,5359,20161,23633,21447,19478
C_697,alive,2016,11677,13466,1503,2193,2275,-5763,3922,46841.94,15887,27000,12214,690,2421,4023,13687,15887,17552,13694
C_697,alive,2017,10777,16799,1556,3565,2396,-463,5036,42663.51,20620,25085,10430,2009,3821,4862,12199,20620,16736,17055
C_697,alive,2018,11151,19403,1606,4338,3028,1656,5234,23151.18,23995,25982,10421,2732,4592,4802,13384,23995,16438,19657
C_6971,alive,2013,281.796,267.891,48.74,103.52,45.056,-31.559,47.266,1565.4564,594.081,1879.866,566.915,54.78,326.19,209.479,-85.674,594.081,969.221,490.561
C_6971,alive,2014,231.519,262.603,52.004,104.528,30.501,-1.88,46.204,1286.2326,585.715,1668.318,612.235,52.524,323.112,129.982,-240.657,585.715,906.057,481.187
C_6971,alive,2015,216.256,243.609,50.513,104.079,25.556,16.265,39.223,963.756,551.385,1509.475,577.543,53.566,307.776,125.094,-318.37,551.385,851.05,447.306
C_6971,alive,2016,229.388,240.097,52.396,111.137,23.931,36.324,37.94,1358.9499,549.824,1524.068,585.768,58.741,309.727,122.046,-294.026,549.824,837.236,438.687
C_6971,alive,2017,266.828,239.85,62.852,96.881,23.092,-45.035,47.135,1253.9835,560.999,1653.637,700.752,34.029,321.149,134.463,-288.044,560.999,954.801,464.118
C_6971,alive,2018,192.933,254.157,61.278,79.278,21.201,-28.456,48.014,2579.717,576.836,1675.808,753.646,18,322.679,173.491,-352.449,576.836,1035.547,497.558
C_6977,alive,2013,40.204,6.342,0.647,2.836,31.119,-1.168,4.516,1.4346,12.763,61.698,3.444,2.189,6.421,49.209,-13.713,12.763,58.095,9.927
C_6977,alive,2014,81.511,5.587,0.68,-1.563,71.377,-3.654,4.319,2.4386,8.612,101.339,8.171,-2.243,3.025,91.038,-18.709,8.612,104.631,10.175
C_6977,alive,2015,85.881,4.241,0.463,-3.264,77.777,-4.765,4.298,0.4808,4.764,106.284,18.479,-3.727,0.523,92.407,-22.804,4.764,115.995,8.028
C_6977,alive,2016,96.342,5.112,0.258,-3.374,77.502,30.434,4.162,1.786,5.201,139.621,0,-3.632,0.089,117.772,7.243,5.201,122.554,8.575
C_6977,alive,2017,107.942,23.61,0.149,0.291,67.974,62.655,4.853,6.1823,27.556,164.903,0,0.142,3.946,72.608,73.002,27.556,81.304,27.265
C_698,alive,2013,42.44,109.082,2.438,0.003,23.479,-2.408,16.994,14.5792,129.233,62.128,6.586,-2.435,20.151,16.566,0.253,129.233,23.339,129.23
C_6981,alive,2013,2968.8,822.4,93.4,1335.9,0,804.5,694.2,16789.4412,2972.5,4395.1,2101.8,1242.5,2150.1,1141.3,5247.5,2972.5,3967.2,1636.6
